DELITO,AÑO,BARRIO_MONTEVIDEO,DIA_SEMANA,HORA,total_delitos,ingreso,habitantes
RAPIÑA,2022,BAÑADOS DE CARRASCO,JUEVES,21,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,JUEVES,22,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,JUEVES,23,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,JUEVES,4,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,JUEVES,5,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,JUEVES,6,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,JUEVES,7,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,0,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,1,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,11,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,15,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,16,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,17,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,18,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,19,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,20,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,21,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,22,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,23,4,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,4,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,5,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,6,4,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,7,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,LUNES,8,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,0,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,1,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,10,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,11,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,12,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,13,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,15,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,16,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,18,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,19,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,2,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,20,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,21,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,23,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,3,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,4,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,5,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,7,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,8,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MARTES,9,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,0,4,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,1,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,10,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,11,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,12,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,14,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,15,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,16,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,18,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,19,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,20,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,21,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,22,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,23,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,4,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,5,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,6,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,MIERCOLES,7,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,0,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,1,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,11,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,12,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,14,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,15,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,17,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,18,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,19,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,2,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,20,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,22,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,23,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,3,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,4,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,6,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,SABADO,7,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,1,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,10,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,12,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,13,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,14,4,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,15,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,17,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,18,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,19,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,20,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,21,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,22,3,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,23,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,4,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,5,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,7,2,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,8,1,71095.05358649768,9140.0
RAPIÑA,2022,BAÑADOS DE CARRASCO,VIERNES,9,1,71095.05358649768,9140.0
RAPIÑA,2022,BELVEDERE,DOMINGO,0,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,1,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,10,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,12,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,13,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,14,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,15,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,16,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,17,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,18,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,19,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,2,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,20,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,21,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,22,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,23,8,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,4,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,5,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,6,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,7,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,DOMINGO,9,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,0,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,1,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,10,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,11,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,12,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,13,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,16,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,17,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,18,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,19,6,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,2,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,20,6,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,21,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,22,8,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,23,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,3,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,5,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,6,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,7,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,JUEVES,9,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,0,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,1,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,10,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,11,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,12,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,13,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,14,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,15,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,16,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,17,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,18,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,19,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,2,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,20,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,21,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,22,9,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,23,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,4,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,5,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,6,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,LUNES,8,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,0,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,1,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,10,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,11,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,12,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,14,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,15,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,16,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,17,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,18,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,19,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,20,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,21,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,22,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,23,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,4,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,5,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,6,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,8,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MARTES,9,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,0,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,1,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,10,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,11,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,12,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,13,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,14,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,15,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,16,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,17,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,18,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,19,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,20,6,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,21,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,22,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,23,12,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,3,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,4,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,5,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,6,8,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,7,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,MIERCOLES,8,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,0,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,1,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,10,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,11,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,12,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,13,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,14,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,15,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,18,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,19,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,2,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,20,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,21,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,22,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,23,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,4,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,5,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,6,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,7,8,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,8,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,SABADO,9,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,0,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,10,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,11,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,12,5,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,13,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,15,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,16,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,17,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,18,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,19,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,2,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,20,9,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,21,3,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,22,9,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,23,6,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,3,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,4,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,5,1,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,6,4,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,7,2,97038.08733575192,23068.0
RAPIÑA,2022,BELVEDERE,VIERNES,9,3,97038.08733575192,23068.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,0,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,1,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,14,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,15,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,16,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,17,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,19,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,20,3,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,21,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,22,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,23,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,3,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,5,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,6,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,7,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,DOMINGO,9,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,0,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,10,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,13,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,16,3,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,17,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,18,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,19,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,2,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,20,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,21,4,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,22,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,23,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,JUEVES,7,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,0,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,1,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,11,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,12,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,15,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,16,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,17,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,18,5,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,19,4,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,20,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,21,6,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,22,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,4,3,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,5,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,LUNES,8,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,0,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,10,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,11,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,12,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,13,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,14,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,15,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,16,3,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,17,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,19,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,20,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,21,4,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,22,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,23,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,6,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MARTES,9,2,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MIERCOLES,0,1,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MIERCOLES,1,3,106979.9202555342,17652.0
RAPIÑA,2022,BRAZO ORIENTAL,MIERCOLES,10,3,106979.9202555342,17652.0
